대상,정격용량,년,월,일,시,인버터출력,경사일사량,수평일사량,표면온도,주위온도
경기도연성,1490,2016,2,22,3,0,0,0,2,2
경기도연성,1490,2016,2,22,4,0,0,0,1,2
경기도연성,1490,2016,2,22,5,0,28,0,2,2
경기도연성,1490,2016,2,22,6,0,0,0,2,2
경기도연성,1490,2016,2,22,7,0,28,0,2,3
경기도연성,1490,2016,2,22,8,67,0,0,4,4
경기도연성,1490,2016,2,22,9,164,40,31,8,6
경기도연성,1490,2016,2,22,10,187,88,35,9,7
경기도연성,1490,2016,2,22,11,320,62,74,11,7
경기도연성,1490,2016,2,22,12,412,95,88,15,9
경기도연성,1490,2016,2,22,13,377,83,100,14,10
경기도연성,1490,2016,2,22,14,296,124,69,13,8
경기도연성,1490,2016,2,22,15,128,31,23,10,8
경기도연성,1490,2016,2,22,16,163,26,19,11,8
경기도연성,1490,2016,2,22,17,129,50,38,10,8
경기도연성,1490,2016,2,22,18,0,0,0,7,7
경기도연성,1490,2016,2,22,19,0,11,0,6,7
경기도연성,1490,2016,2,22,20,0,16,0,6,6
경기도연성,1490,2016,2,22,21,0,0,0,6,7
경기도연성,1490,2016,2,22,22,0,0,0,5,6
경기도연성,1490,2016,2,22,23,0,0,0,5,5
경기도연성,1490,2016,2,23,0,0,0,0,5,5
경기도연성,1490,2016,2,23,1,0,0,0,5,5
경기도연성,1490,2016,2,23,2,0,16,0,5,5
경기도연성,1490,2016,2,23,3,0,0,0,5,4
경기도연성,1490,2016,2,23,4,0,0,0,2,4
경기도연성,1490,2016,2,23,5,0,0,0,3,4
경기도연성,1490,2016,2,23,6,0,0,0,4,4
경기도연성,1490,2016,2,23,7,0,0,0,3,4
경기도연성,1490,2016,2,23,8,31,23,0,5,4
경기도연성,1490,2016,2,23,9,261,136,86,9,6
경기도연성,1490,2016,2,23,10,367,146,81,15,8
경기도연성,1490,2016,2,23,11,921,230,191,23,10
경기도연성,1490,2016,2,23,12,1282,314,234,22,10
경기도연성,1490,2016,2,23,13,1325,256,273,17,9
경기도연성,1490,2016,2,23,14,1129,251,256,20,10
경기도연성,1490,2016,2,23,15,745,127,163,15,8
경기도연성,1490,2016,2,23,16,500,167,124,12,8
경기도연성,1490,2016,2,23,17,116,64,45,7,6
경기도연성,1490,2016,2,23,18,14,0,0,4,5
경기도연성,1490,2016,2,23,19,0,0,0,3,4
경기도연성,1490,2016,2,23,20,0,0,0,2,3
경기도연성,1490,2016,2,23,21,0,16,0,2,3
경기도연성,1490,2016,2,23,22,0,0,0,1,2
경기도연성,1490,2016,2,23,23,0,0,0,-1,1
경기도연성,1490,2016,2,24,0,0,0,0,-1,1
경기도연성,1490,2016,2,24,1,0,19,0,-1,0
경기도연성,1490,2016,2,24,2,0,19,0,-1,0
경기도연성,1490,2016,2,24,3,0,0,0,-2,0
경기도연성,1490,2016,2,24,4,0,0,0,-3,0
경기도연성,1490,2016,2,24,5,0,0,0,-4,-1
경기도연성,1490,2016,2,24,6,0,33,0,-5,-2
경기도연성,1490,2016,2,24,7,0,0,0,-5,-3
경기도연성,1490,2016,2,24,8,118,119,11,3,0
경기도연성,1490,2016,2,24,9,306,191,83,15,4
경기도연성,1490,2016,2,24,10,1112,230,153,20,6
경기도연성,1490,2016,2,24,11,1309,311,210,22,8
경기도연성,1490,2016,2,24,12,1354,366,242,25,8
경기도연성,1490,2016,2,24,13,1318,302,244,21,6
경기도연성,1490,2016,2,24,14,1174,299,234,18,7
경기도연성,1490,2016,2,24,15,897,222,203,16,6
경기도연성,1490,2016,2,24,16,530,112,134,11,5
경기도연성,1490,2016,2,24,17,136,67,47,6,4
경기도연성,1490,2016,2,24,18,13,0,0,1,2
경기도연성,1490,2016,2,24,19,0,14,0,-1,1
경기도연성,1490,2016,2,24,20,0,16,0,-1,2
경기도연성,1490,2016,2,24,21,0,11,0,-1,2
경기도연성,1490,2016,2,24,22,0,16,0,-1,1
경기도연성,1490,2016,2,24,23,0,0,0,0,1
경기도연성,1490,2016,2,25,0,0,14,0,-1,0
경기도연성,1490,2016,2,25,1,0,11,0,-3,0
경기도연성,1490,2016,2,25,2,0,0,0,-3,-1
경기도연성,1490,2016,2,25,3,0,0,0,-3,-1
경기도연성,1490,2016,2,25,4,0,0,0,-2,0
경기도연성,1490,2016,2,25,5,0,0,0,-4,-2
경기도연성,1490,2016,2,25,6,0,0,0,-4,-1
경기도연성,1490,2016,2,25,7,0,0,0,-4,-1
경기도연성,1490,2016,2,25,8,104,115,11,2,1
경기도연성,1490,2016,2,25,9,312,148,76,15,7
경기도연성,1490,2016,2,25,10,954,215,143,21,10
경기도연성,1490,2016,2,25,11,1137,280,201,25,11
경기도연성,1490,2016,2,25,12,1054,251,222,22,11
경기도연성,1490,2016,2,25,13,813,163,151,15,9
경기도연성,1490,2016,2,25,14,1013,230,213,21,12
경기도연성,1490,2016,2,25,15,747,210,184,16,10
경기도연성,1490,2016,2,25,16,427,64,107,12,9
경기도연성,1490,2016,2,25,17,142,127,45,9,9
경기도연성,1490,2016,2,25,18,18,52,0,6,7
경기도연성,1490,2016,2,25,19,0,0,0,4,5
경기도연성,1490,2016,2,25,20,0,0,0,4,5
경기도연성,1490,2016,2,25,21,0,0,0,4,6
경기도연성,1490,2016,2,25,22,0,0,0,5,6
경기도연성,1490,2016,2,25,23,0,0,0,4,6
경기도연성,1490,2016,2,26,0,0,0,0,4,5
경기도연성,1490,2016,2,26,1,0,28,0,4,5
경기도연성,1490,2016,2,26,2,0,16,0,5,5
경기도연성,1490,2016,2,26,3,0,0,0,4,4
경기도연성,1490,2016,2,26,4,0,0,0,2,3
경기도연성,1490,2016,2,26,5,0,0,0,2,3
경기도연성,1490,2016,2,26,6,0,0,0,0,2
경기도연성,1490,2016,2,26,7,0,11,0,-1,1
경기도연성,1490,2016,2,26,8,86,45,0,4,3
경기도연성,1490,2016,2,26,9,253,222,91,16,7
경기도연성,1490,2016,2,26,10,1105,323,167,25,10
경기도연성,1490,2016,2,26,11,1253,321,213,29,12
경기도연성,1490,2016,2,26,12,1262,321,234,31,14
경기도연성,1490,2016,2,26,13,1231,309,254,30,14
경기도연성,1490,2016,2,26,14,1063,263,222,24,12
경기도연성,1490,2016,2,26,15,783,203,186,23,14
경기도연성,1490,2016,2,26,16,463,105,117,17,11
경기도연성,1490,2016,2,26,17,139,59,43,12,11
경기도연성,1490,2016,2,26,18,11,55,0,6,7
경기도연성,1490,2016,2,26,19,0,0,0,4,6
경기도연성,1490,2016,2,26,20,0,16,0,6,6
경기도연성,1490,2016,2,26,21,0,0,0,7,7
경기도연성,1490,2016,2,26,22,0,0,0,6,7
경기도연성,1490,2016,2,26,23,0,21,0,6,6
경기도연성,1490,2016,2,27,0,0,0,0,6,6
경기도연성,1490,2016,2,27,1,0,19,0,5,5
경기도연성,1490,2016,2,27,2,0,0,0,4,5
경기도연성,1490,2016,2,27,3,0,16,0,5,4
경기도연성,1490,2016,2,27,4,0,26,0,5,5
경기도연성,1490,2016,2,27,5,0,28,0,5,5
경기도연성,1490,2016,2,27,6,0,16,0,5,5
경기도연성,1490,2016,2,27,7,0,0,0,5,5
경기도연성,1490,2016,2,27,8,38,52,0,5,5
경기도연성,1490,2016,2,27,9,153,55,43,7,6
경기도연성,1490,2016,2,27,10,163,76,40,10,7
경기도연성,1490,2016,2,27,11,802,100,93,20,10
경기도연성,1490,2016,2,27,12,877,119,136,22,11
경기도연성,1490,2016,2,27,13,1124,254,297,30,15
경기도연성,1490,2016,2,27,14,967,230,249,25,15
경기도연성,1490,2016,2,27,15,574,220,141,19,13
경기도연성,1490,2016,2,27,16,477,124,141,17,12
경기도연성,1490,2016,2,27,17,140,35,26,11,10
경기도연성,1490,2016,2,27,18,18,31,0,7,8
경기도연성,1490,2016,2,27,19,0,0,0,5,7
경기도연성,1490,2016,2,27,20,0,0,0,3,5
경기도연성,1490,2016,2,27,21,0,0,0,3,5
경기도연성,1490,2016,2,27,22,0,0,0,3,4
경기도연성,1490,2016,2,27,23,0,0,0,3,4
경기도연성,1490,2016,2,28,0,0,0,0,4,5
경기도연성,1490,2016,2,28,1,0,0,0,4,5
경기도연성,1490,2016,2,28,2,0,19,0,4,5
경기도연성,1490,2016,2,28,3,0,0,0,5,5
경기도연성,1490,2016,2,28,4,0,0,0,4,5
경기도연성,1490,2016,2,28,5,0,0,0,2,4
경기도연성,1490,2016,2,28,6,0,0,0,2,4
경기도연성,1490,2016,2,28,7,0,0,0,2,4
경기도연성,1490,2016,2,28,8,107,95,0,6,5
경기도연성,1490,2016,2,28,9,307,153,57,11,8
경기도연성,1490,2016,2,28,10,312,124,52,14,9
경기도연성,1490,2016,2,28,11,517,127,112,17,11
경기도연성,1490,2016,2,28,12,176,31,19,11,9
경기도연성,1490,2016,2,28,13,253,50,35,10,8
경기도연성,1490,2016,2,28,14,119,81,16,8,6
경기도연성,1490,2016,2,28,15,0,26,0,4,4
경기도연성,1490,2016,2,28,16,0,28,0,4,4
경기도연성,1490,2016,2,28,17,0,35,0,4,4
경기도연성,1490,2016,2,28,18,0,0,0,4,4
경기도연성,1490,2016,2,28,19,0,0,0,3,3
경기도연성,1490,2016,2,28,20,0,0,0,1,2
경기도연성,1490,2016,2,28,21,0,0,0,1,2
경기도연성,1490,2016,2,28,22,0,11,0,1,2
경기도연성,1490,2016,2,28,23,0,16,0,1,2
경기도연성,1490,2016,2,29,0,0,0,0,0,2
경기도연성,1490,2016,2,29,1,0,14,0,1,2
경기도연성,1490,2016,2,29,2,0,11,0,2,2
경기도연성,1490,2016,2,29,3,0,0,0,2,2
경기도연성,1490,2016,2,29,4,0,0,0,0,1
경기도연성,1490,2016,2,29,5,0,0,0,0,1
경기도연성,1490,2016,2,29,6,0,0,0,0,1
경기도연성,1490,2016,2,29,7,0,0,0,0,1
경기도연성,1490,2016,2,29,8,2,23,0,1,1
경기도연성,1490,2016,2,29,9,33,136,100,3,2
경기도연성,1490,2016,2,29,10,56,302,222,4,2
경기도연성,1490,2016,2,29,11,25,81,98,4,2
경기도연성,1490,2016,2,29,12,38,103,115,5,3
경기도연성,1490,2016,2,29,13,22,71,50,7,3
경기도연성,1490,2016,2,29,14,35,79,95,9,3
경기도연성,1490,2016,2,29,15,37,47,40,6,3
경기도연성,1490,2016,2,29,16,77,86,93,10,4
경기도연성,1490,2016,2,29,17,28,40,52,5,3
경기도연성,1490,2016,2,29,18,0,0,0,1,2
경기도연성,1490,2016,2,29,19,0,0,0,0,1
경기도연성,1490,2016,2,29,20,0,14,0,0,1
경기도연성,1490,2016,2,29,21,0,14,0,-1,1
경기도연성,1490,2016,2,29,22,0,21,0,-1,1
경기도연성,1490,2016,2,29,23,0,0,0,-2,0
경기도연성,1490,2016,3,1,0,0,28,0,-2,0
경기도연성,1490,2016,3,1,1,0,0,0,-4,-1
경기도연성,1490,2016,3,1,2,0,16,0,-2,0
경기도연성,1490,2016,3,1,3,0,21,0,-4,-1
경기도연성,1490,2016,3,1,4,0,0,0,-4,-2
경기도연성,1490,2016,3,1,5,0,35,0,-5,-2
경기도연성,1490,2016,3,1,6,0,0,0,-4,-2
경기도연성,1490,2016,3,1,7,0,0,0,-5,-3
경기도연성,1490,2016,3,1,8,30,141,21,7,2
경기도연성,1490,2016,3,1,9,79,175,100,19,5
경기도연성,1490,2016,3,1,10,441,266,165,24,8
경기도연성,1490,2016,3,1,11,965,311,237,25,7
경기도연성,1490,2016,3,1,12,1134,280,249,26,8
경기도연성,1490,2016,3,1,13,1109,304,258,21,7
경기도연성,1490,2016,3,1,14,945,304,242,17,7
경기도연성,1490,2016,3,1,15,689,258,208,17,8
경기도연성,1490,2016,3,1,16,420,129,117,10,6
경기도연성,1490,2016,3,1,17,157,59,59,7,6
경기도연성,1490,2016,3,1,18,24,28,0,4,4
경기도연성,1490,2016,3,1,19,0,0,0,3,4
경기도연성,1490,2016,3,1,20,0,16,0,2,3
경기도연성,1490,2016,3,1,21,0,16,0,0,2
경기도연성,1490,2016,3,1,22,0,0,0,-1,1
경기도연성,1490,2016,3,1,23,0,14,0,-1,1
경기도연성,1490,2016,3,2,0,0,16,0,0,1
경기도연성,1490,2016,3,2,1,0,0,0,0,2
경기도연성,1490,2016,3,2,2,0,0,0,1,2
경기도연성,1490,2016,3,2,3,0,0,0,2,3
경기도연성,1490,2016,3,2,4,0,11,0,1,3
경기도연성,1490,2016,3,2,5,0,19,0,2,3
경기도연성,1490,2016,3,2,6,0,0,0,2,3
경기도연성,1490,2016,3,2,7,0,23,0,3,4
경기도연성,1490,2016,3,2,8,79,112,0,5,5
경기도연성,1490,2016,3,2,9,334,136,47,11,7
경기도연성,1490,2016,3,2,10,359,182,134,15,9
경기도연성,1490,2016,3,2,11,550,263,234,21,11
경기도연성,1490,2016,3,2,12,277,81,59,15,10
경기도연성,1490,2016,3,2,13,486,215,220,26,15
경기도연성,1490,2016,3,2,14,844,206,225,24,14
경기도연성,1490,2016,3,2,15,585,196,165,20,13
경기도연성,1490,2016,3,2,16,358,119,107,17,12
경기도연성,1490,2016,3,2,17,114,50,40,12,11
경기도연성,1490,2016,3,2,18,21,79,0,9,9
경기도연성,1490,2016,3,2,19,0,0,0,6,8
경기도연성,1490,2016,3,2,20,0,21,0,6,7
경기도연성,1490,2016,3,2,21,0,0,0,5,6
경기도연성,1490,2016,3,2,22,0,19,0,5,6
경기도연성,1490,2016,3,2,23,0,0,0,7,7
경기도연성,1490,2016,3,3,0,0,0,0,7,7
경기도연성,1490,2016,3,3,1,0,0,0,7,8
경기도연성,1490,2016,3,3,2,0,11,0,7,8
경기도연성,1490,2016,3,3,3,0,16,0,8,8
경기도연성,1490,2016,3,3,4,0,0,0,8,8
경기도연성,1490,2016,3,3,5,0,0,0,8,8
경기도연성,1490,2016,3,3,6,0,0,0,8,8
경기도연성,1490,2016,3,3,7,0,0,0,8,8
경기도연성,1490,2016,3,3,8,35,0,0,9,8
경기도연성,1490,2016,3,3,9,118,74,16,11,9
경기도연성,1490,2016,3,3,10,248,112,38,14,11
경기도연성,1490,2016,3,3,11,362,146,105,19,13
경기도연성,1490,2016,3,3,12,465,155,129,22,16
경기도연성,1490,2016,3,3,13,357,81,98,21,16
경기도연성,1490,2016,3,3,14,389,160,100,25,17
경기도연성,1490,2016,3,3,15,601,184,184,26,18
경기도연성,1490,2016,3,3,16,349,139,127,24,18
경기도연성,1490,2016,3,3,17,128,50,47,17,16
경기도연성,1490,2016,3,3,18,20,16,0,12,13
경기도연성,1490,2016,3,3,19,0,0,0,8,11
경기도연성,1490,2016,3,3,20,0,14,0,8,10
경기도연성,1490,2016,3,3,21,0,0,0,9,10
경기도연성,1490,2016,3,3,22,0,0,0,11,11
경기도연성,1490,2016,3,3,23,0,0,0,12,12
경기도연성,1490,2016,3,4,0,0,0,0,12,12
경기도연성,1490,2016,3,4,1,0,0,0,12,12
경기도연성,1490,2016,3,4,2,0,0,0,11,11
경기도연성,1490,2016,3,4,3,0,16,0,11,11
경기도연성,1490,2016,3,4,4,0,0,0,12,12
경기도연성,1490,2016,3,4,5,0,0,0,11,12
경기도연성,1490,2016,3,4,6,0,0,0,10,11
경기도연성,1490,2016,3,4,7,0,0,0,9,10
경기도연성,1490,2016,3,4,8,108,45,14,13,11
경기도연성,1490,2016,3,4,9,350,83,47,22,15
경기도연성,1490,2016,3,4,10,686,297,163,25,18
경기도연성,1490,2016,3,4,11,503,131,136,28,20
경기도연성,1490,2016,3,4,12,1008,306,251,35,22
경기도연성,1490,2016,3,4,13,941,275,246,32,22
경기도연성,1490,2016,3,4,14,809,230,230,35,24
경기도연성,1490,2016,3,4,15,726,266,198,31,24
경기도연성,1490,2016,3,4,16,433,143,129,26,22
경기도연성,1490,2016,3,4,17,121,33,16,21,20
경기도연성,1490,2016,3,4,18,26,11,0,18,18
경기도연성,1490,2016,3,4,19,0,0,0,17,17
경기도연성,1490,2016,3,4,20,0,14,0,17,16
경기도연성,1490,2016,3,4,21,0,0,0,16,16
경기도연성,1490,2016,3,4,22,0,0,0,16,16
경기도연성,1490,2016,3,4,23,0,0,0,15,16
경기도연성,1490,2016,3,5,0,0,23,0,14,14
경기도연성,1490,2016,3,5,1,0,0,0,14,14
경기도연성,1490,2016,3,5,2,0,0,0,14,15
경기도연성,1490,2016,3,5,3,0,0,0,14,15
경기도연성,1490,2016,3,5,4,0,0,0,15,15
경기도연성,1490,2016,3,5,5,0,14,0,14,14
경기도연성,1490,2016,3,5,6,0,19,0,14,14
경기도연성,1490,2016,3,5,7,0,0,0,15,15
경기도연성,1490,2016,3,5,8,140,33,16,16,16
경기도연성,1490,2016,3,5,9,110,57,0,16,16
경기도연성,1490,2016,3,5,10,146,26,26,17,16
경기도연성,1490,2016,3,5,11,83,62,0,17,16
경기도연성,1490,2016,3,5,12,57,69,0,17,17
경기도연성,1490,2016,3,5,13,41,45,0,16,16
경기도연성,1490,2016,3,5,14,0,0,0,16,16
경기도연성,1490,2016,3,5,15,15,0,0,15,15
경기도연성,1490,2016,3,5,16,10,23,0,15,14
경기도연성,1490,2016,3,5,17,0,69,0,14,14
경기도연성,1490,2016,3,5,18,0,67,0,14,13
경기도연성,1490,2016,3,5,19,0,0,0,0,0
경기도연성,1490,2016,3,5,20,0,0,0,0,0
경기도연성,1490,2016,3,5,21,0,0,0,0,0
경기도연성,1490,2016,3,5,22,0,0,0,0,0
경기도연성,1490,2016,3,5,23,0,0,0,0,0
경기도연성,1490,2016,3,6,0,0,0,0,0,0
경기도연성,1490,2016,3,6,1,0,0,0,0,0
경기도연성,1490,2016,3,6,2,0,0,0,0,0
경기도연성,1490,2016,3,6,3,0,0,0,0,0
경기도연성,1490,2016,3,6,4,0,0,0,0,0
경기도연성,1490,2016,3,6,5,0,0,0,0,0
경기도연성,1490,2016,3,6,6,0,0,0,0,0
경기도연성,1490,2016,3,6,7,0,0,0,0,0
경기도연성,1490,2016,3,6,8,0,0,0,0,0
경기도연성,1490,2016,3,6,9,0,0,0,0,0
경기도연성,1490,2016,3,6,10,0,0,0,0,0
경기도연성,1490,2016,3,6,11,0,0,0,0,0
경기도연성,1490,2016,3,6,12,0,0,0,0,0
경기도연성,1490,2016,3,6,13,0,0,0,0,0
경기도연성,1490,2016,3,6,14,0,0,0,0,0
경기도연성,1490,2016,3,6,15,0,0,0,0,0
경기도연성,1490,2016,3,6,16,0,0,0,0,0
경기도연성,1490,2016,3,6,17,154,57,52,16,15
경기도연성,1490,2016,3,6,18,30,0,0,12,12
경기도연성,1490,2016,3,6,19,0,0,0,10,11
경기도연성,1490,2016,3,6,20,0,16,0,8,10
경기도연성,1490,2016,3,6,21,0,11,0,8,10
경기도연성,1490,2016,3,6,22,0,28,0,8,9
경기도연성,1490,2016,3,6,23,0,0,0,7,9
경기도연성,1490,2016,3,7,0,0,0,0,8,8
경기도연성,1490,2016,3,7,1,0,0,0,7,9
경기도연성,1490,2016,3,7,2,0,0,0,7,8
경기도연성,1490,2016,3,7,3,0,0,0,8,8
경기도연성,1490,2016,3,7,4,0,0,0,7,8
경기도연성,1490,2016,3,7,5,0,0,0,8,8
경기도연성,1490,2016,3,7,6,0,0,0,9,9
경기도연성,1490,2016,3,7,7,0,0,0,10,10
경기도연성,1490,2016,3,7,8,30,74,0,10,10
경기도연성,1490,2016,3,7,9,208,76,35,11,11
경기도연성,1490,2016,3,7,10,194,74,50,13,12
경기도연성,1490,2016,3,7,11,184,45,38,17,14
경기도연성,1490,2016,3,7,12,111,100,11,17,15
경기도연성,1490,2016,3,7,13,158,59,28,17,14
경기도연성,1490,2016,3,7,14,217,43,55,18,15
경기도연성,1490,2016,3,7,15,152,40,38,16,14
경기도연성,1490,2016,3,7,16,290,88,91,18,15
경기도연성,1490,2016,3,7,17,137,170,35,17,15
경기도연성,1490,2016,3,7,18,26,35,0,12,13
경기도연성,1490,2016,3,7,19,0,0,0,10,11
경기도연성,1490,2016,3,7,20,0,11,0,8,10
경기도연성,1490,2016,3,7,21,0,0,0,8,9
경기도연성,1490,2016,3,7,22,0,0,0,8,10
경기도연성,1490,2016,3,7,23,0,0,0,7,8
경기도연성,1490,2016,3,8,0,0,0,0,6,8
경기도연성,1490,2016,3,8,1,0,0,0,8,9
경기도연성,1490,2016,3,8,2,0,0,0,8,9
경기도연성,1490,2016,3,8,3,0,0,0,7,8
경기도연성,1490,2016,3,8,4,0,11,0,7,8
경기도연성,1490,2016,3,8,5,0,0,0,6,7
경기도연성,1490,2016,3,8,6,0,0,0,5,7
경기도연성,1490,2016,3,8,7,0,0,0,6,6
경기도연성,1490,2016,3,8,8,66,28,0,7,7
경기도연성,1490,2016,3,8,9,100,33,14,9,8
경기도연성,1490,2016,3,8,10,151,43,40,10,8
경기도연성,1490,2016,3,8,11,305,81,76,11,9
경기도연성,1490,2016,3,8,12,477,129,95,14,9
경기도연성,1490,2016,3,8,13,501,129,124,13,9
경기도연성,1490,2016,3,8,14,586,124,167,16,9
경기도연성,1490,2016,3,8,15,341,71,81,14,9
경기도연성,1490,2016,3,8,16,171,45,35,10,8
경기도연성,1490,2016,3,8,17,79,35,0,9,7
경기도연성,1490,2016,3,8,18,18,23,0,7,7
경기도연성,1490,2016,3,8,19,0,0,0,6,6
경기도연성,1490,2016,3,8,20,0,0,0,5,6
경기도연성,1490,2016,3,8,21,0,0,0,5,5
경기도연성,1490,2016,3,8,22,0,0,0,4,4
경기도연성,1490,2016,3,8,23,0,0,0,3,3
경기도연성,1490,2016,3,9,0,0,0,0,3,3
경기도연성,1490,2016,3,9,1,0,0,0,3,3
경기도연성,1490,2016,3,9,2,0,0,0,3,3
경기도연성,1490,2016,3,9,3,0,0,0,2,3
경기도연성,1490,2016,3,9,4,0,11,0,2,3
경기도연성,1490,2016,3,9,5,0,0,0,2,3
경기도연성,1490,2016,3,9,6,0,0,0,2,3
경기도연성,1490,2016,3,9,7,1,16,0,2,2
경기도연성,1490,2016,3,9,8,134,43,16,4,3
경기도연성,1490,2016,3,9,9,916,230,153,11,5
경기도연성,1490,2016,3,9,10,1164,316,189,18,7
경기도연성,1490,2016,3,9,11,1307,302,246,22,9
경기도연성,1490,2016,3,9,12,1370,335,285,19,9
경기도연성,1490,2016,3,9,13,1285,347,292,23,10
경기도연성,1490,2016,3,9,14,1126,304,278,22,10
경기도연성,1490,2016,3,9,15,843,215,215,15,9
경기도연성,1490,2016,3,9,16,482,131,139,13,9
경기도연성,1490,2016,3,9,17,162,117,71,9,8
경기도연성,1490,2016,3,9,18,33,28,0,6,7
경기도연성,1490,2016,3,9,19,0,0,0,4,5
경기도연성,1490,2016,3,9,20,0,0,0,4,4
경기도연성,1490,2016,3,9,21,0,11,0,3,3
경기도연성,1490,2016,3,9,22,0,0,0,2,3
경기도연성,1490,2016,3,9,23,0,62,0,1,2
경기도연성,1490,2016,3,10,0,0,16,0,2,3
경기도연성,1490,2016,3,10,1,0,19,0,2,2
경기도연성,1490,2016,3,10,2,0,0,0,2,2
경기도연성,1490,2016,3,10,3,0,0,0,1,2
경기도연성,1490,2016,3,10,4,0,0,0,0,2
경기도연성,1490,2016,3,10,5,0,16,0,1,2
경기도연성,1490,2016,3,10,6,0,0,0,1,2
경기도연성,1490,2016,3,10,7,2,0,0,0,1
경기도연성,1490,2016,3,10,8,221,146,52,6,3
경기도연성,1490,2016,3,10,9,951,222,127,12,5
경기도연성,1490,2016,3,10,10,1268,287,203,18,6
경기도연성,1490,2016,3,10,11,1372,287,246,22,8
경기도연성,1490,2016,3,10,12,1449,335,299,21,8
경기도연성,1490,2016,3,10,13,1355,270,285,22,8
경기도연성,1490,2016,3,10,14,1180,328,282,19,9
경기도연성,1490,2016,3,10,15,876,201,246,16,8
경기도연성,1490,2016,3,10,16,548,167,172,11,7
경기도연성,1490,2016,3,10,17,162,81,88,8,7
경기도연성,1490,2016,3,10,18,31,74,0,6,7
경기도연성,1490,2016,3,10,19,0,0,0,2,4
경기도연성,1490,2016,3,10,20,0,0,0,2,4
경기도연성,1490,2016,3,10,21,0,0,0,2,3
경기도연성,1490,2016,3,10,22,0,19,0,3,4
경기도연성,1490,2016,3,10,23,0,19,0,3,4
경기도연성,1490,2016,3,11,0,0,0,0,3,3
경기도연성,1490,2016,3,11,1,0,38,0,2,3
경기도연성,1490,2016,3,11,2,0,11,0,1,2
경기도연성,1490,2016,3,11,3,0,0,0,0,2
경기도연성,1490,2016,3,11,4,0,16,0,0,1
경기도연성,1490,2016,3,11,5,0,0,0,-2,0
경기도연성,1490,2016,3,11,6,0,0,0,-3,0
경기도연성,1490,2016,3,11,7,3,35,0,-3,-1
경기도연성,1490,2016,3,11,8,183,112,47,10,4
경기도연성,1490,2016,3,11,9,869,206,131,19,7
경기도연성,1490,2016,3,11,10,1211,275,215,21,8
경기도연성,1490,2016,3,11,11,1353,328,273,23,8
경기도연성,1490,2016,3,11,12,1368,364,306,25,10
경기도연성,1490,2016,3,11,13,1310,290,306,24,9
경기도연성,1490,2016,3,11,14,1132,266,282,24,11
경기도연성,1490,2016,3,11,15,890,234,242,18,9
경기도연성,1490,2016,3,11,16,522,136,163,14,8
경기도연성,1490,2016,3,11,17,159,95,86,8,7
경기도연성,1490,2016,3,11,18,31,71,0,5,6
경기도연성,1490,2016,3,11,19,0,0,0,3,4
경기도연성,1490,2016,3,11,20,0,0,0,1,3
경기도연성,1490,2016,3,11,21,0,0,0,1,3
경기도연성,1490,2016,3,11,22,0,0,0,0,3
경기도연성,1490,2016,3,11,23,0,0,0,0,2
경기도연성,1490,2016,3,12,0,0,0,0,0,3
경기도연성,1490,2016,3,12,1,0,0,0,-1,2
경기도연성,1490,2016,3,12,2,0,0,0,-1,2
경기도연성,1490,2016,3,12,3,0,16,0,-1,1
경기도연성,1490,2016,3,12,4,0,0,0,-1,1
경기도연성,1490,2016,3,12,5,0,0,0,-1,1
경기도연성,1490,2016,3,12,6,0,26,0,0,1
경기도연성,1490,2016,3,12,7,7,0,0,0,2
경기도연성,1490,2016,3,12,8,154,38,28,7,4
경기도연성,1490,2016,3,12,9,335,103,81,12,7
경기도연성,1490,2016,3,12,10,655,222,198,14,8
경기도연성,1490,2016,3,12,11,437,117,115,15,10
경기도연성,1490,2016,3,12,12,1176,266,268,22,13
경기도연성,1490,2016,3,12,13,1116,326,304,23,13
경기도연성,1490,2016,3,12,14,891,208,249,24,13
경기도연성,1490,2016,3,12,15,632,163,175,18,13
경기도연성,1490,2016,3,12,16,290,103,79,14,11
경기도연성,1490,2016,3,12,17,102,33,14,11,10
경기도연성,1490,2016,3,12,18,26,0,0,8,8
경기도연성,1490,2016,3,12,19,0,0,0,6,7
경기도연성,1490,2016,3,12,20,0,0,0,6,7
경기도연성,1490,2016,3,12,21,0,11,0,5,6
경기도연성,1490,2016,3,12,22,0,0,0,4,6
경기도연성,1490,2016,3,12,23,0,31,0,5,6
경기도연성,1490,2016,3,13,0,0,0,0,5,6
경기도연성,1490,2016,3,13,1,0,0,0,4,6
경기도연성,1490,2016,3,13,2,0,26,0,5,6
경기도연성,1490,2016,3,13,3,0,0,0,4,5
경기도연성,1490,2016,3,13,4,0,0,0,5,5
경기도연성,1490,2016,3,13,5,0,16,0,4,5
경기도연성,1490,2016,3,13,6,0,21,0,5,5
경기도연성,1490,2016,3,13,7,0,0,0,5,6
경기도연성,1490,2016,3,13,8,35,16,0,7,7
경기도연성,1490,2016,3,13,9,104,83,16,9,8
경기도연성,1490,2016,3,13,10,228,112,52,12,9
경기도연성,1490,2016,3,13,11,246,74,50,12,9
경기도연성,1490,2016,3,13,12,368,88,115,13,10
경기도연성,1490,2016,3,13,13,506,127,158,17,11
경기도연성,1490,2016,3,13,14,379,91,115,19,12
경기도연성,1490,2016,3,13,15,465,151,139,16,11
경기도연성,1490,2016,3,13,16,415,131,129,18,12
경기도연성,1490,2016,3,13,17,151,38,40,12,10
