대상,정격용량,년,월,일,시,인버터출력,경사일사량,수평일사량,표면온도,주위온도
경기도연성,1490,2015,3,24,6,0,0,0,0,3
경기도연성,1490,2015,3,24,7,46,95,0,3,4
경기도연성,1490,2015,3,24,8,240,294,115,13,8
경기도연성,1490,2015,3,24,9,947,381,239,19,10
경기도연성,1490,2015,3,24,10,1209,445,364,28,13
경기도연성,1490,2015,3,24,11,1155,544,455,34,17
경기도연성,1490,2015,3,24,12,1361,606,503,32,16
경기도연성,1490,2015,3,24,13,1258,517,489,29,16
경기도연성,1490,2015,3,24,14,1122,477,465,25,15
경기도연성,1490,2015,3,24,15,884,409,395,22,13
경기도연성,1490,2015,3,24,16,535,244,287,19,13
경기도연성,1490,2015,3,24,17,182,141,179,14,12
경기도연성,1490,2015,3,24,18,42,19,0,9,12
경기도연성,1490,2015,3,24,19,0,0,0,6,8
경기도연성,1490,2015,3,24,20,0,0,0,4,6
경기도연성,1490,2015,3,24,21,0,28,0,3,5
경기도연성,1490,2015,3,24,22,0,0,0,3,5
경기도연성,1490,2015,3,24,23,0,0,0,2,5
경기도연성,1490,2015,3,25,0,0,0,0,2,5
경기도연성,1490,2015,3,25,1,0,14,0,2,4
경기도연성,1490,2015,3,25,2,0,0,0,2,4
경기도연성,1490,2015,3,25,3,0,19,0,1,3
경기도연성,1490,2015,3,25,4,0,0,0,1,3
경기도연성,1490,2015,3,25,5,0,0,0,2,3
경기도연성,1490,2015,3,25,6,0,0,0,1,3
경기도연성,1490,2015,3,25,7,57,64,0,3,4
경기도연성,1490,2015,3,25,8,264,290,122,14,9
경기도연성,1490,2015,3,25,9,913,436,234,25,13
경기도연성,1490,2015,3,25,10,1164,453,357,33,18
경기도연성,1490,2015,3,25,11,1257,556,429,34,15
경기도연성,1490,2015,3,25,12,1301,539,469,33,19
경기도연성,1490,2015,3,25,13,1301,570,510,33,19
경기도연성,1490,2015,3,25,14,1113,498,469,30,17
경기도연성,1490,2015,3,25,15,845,328,395,27,16
경기도연성,1490,2015,3,25,16,505,170,294,20,15
경기도연성,1490,2015,3,25,17,168,93,182,16,14
경기도연성,1490,2015,3,25,18,44,21,0,12,14
경기도연성,1490,2015,3,25,19,0,0,0,8,10
경기도연성,1490,2015,3,25,20,0,0,0,5,8
경기도연성,1490,2015,3,25,21,0,0,0,4,7
경기도연성,1490,2015,3,25,22,0,0,0,4,7
경기도연성,1490,2015,3,25,23,0,0,0,3,5
경기도연성,1490,2015,3,26,0,0,0,0,3,5
경기도연성,1490,2015,3,26,1,0,0,0,3,5
경기도연성,1490,2015,3,26,2,0,26,0,2,5
경기도연성,1490,2015,3,26,3,0,21,0,2,4
경기도연성,1490,2015,3,26,4,0,0,0,1,4
경기도연성,1490,2015,3,26,5,0,0,0,2,4
경기도연성,1490,2015,3,26,6,0,0,0,2,4
경기도연성,1490,2015,3,26,7,72,50,14,4,4
경기도연성,1490,2015,3,26,8,339,194,115,14,9
경기도연성,1490,2015,3,26,9,919,364,244,26,14
경기도연성,1490,2015,3,26,10,1152,424,359,34,18
경기도연성,1490,2015,3,26,11,1275,544,436,32,16
경기도연성,1490,2015,3,26,12,1323,584,491,35,19
경기도연성,1490,2015,3,26,13,1270,560,503,31,16
경기도연성,1490,2015,3,26,14,1122,400,457,29,17
경기도연성,1490,2015,3,26,15,838,306,390,26,17
경기도연성,1490,2015,3,26,16,480,198,273,21,16
경기도연성,1490,2015,3,26,17,171,81,155,17,15
경기도연성,1490,2015,3,26,18,48,35,0,13,14
경기도연성,1490,2015,3,26,19,0,0,0,8,10
경기도연성,1490,2015,3,26,20,0,16,0,7,9
경기도연성,1490,2015,3,26,21,0,0,0,6,8
경기도연성,1490,2015,3,26,22,0,16,0,5,8
경기도연성,1490,2015,3,26,23,0,0,0,5,7
경기도연성,1490,2015,3,27,0,0,0,0,5,7
경기도연성,1490,2015,3,27,1,0,21,0,4,6
경기도연성,1490,2015,3,27,2,0,16,0,4,6
경기도연성,1490,2015,3,27,3,0,0,0,4,5
경기도연성,1490,2015,3,27,4,0,0,0,3,5
경기도연성,1490,2015,3,27,5,0,0,0,3,5
경기도연성,1490,2015,3,27,6,0,16,0,4,5
경기도연성,1490,2015,3,27,7,58,107,0,4,5
경기도연성,1490,2015,3,27,8,278,201,95,10,8
경기도연성,1490,2015,3,27,9,798,318,227,25,15
경기도연성,1490,2015,3,27,10,1047,433,347,32,19
경기도연성,1490,2015,3,27,11,1168,525,419,37,21
경기도연성,1490,2015,3,27,12,1225,546,469,36,21
경기도연성,1490,2015,3,27,13,1214,529,481,31,17
경기도연성,1490,2015,3,27,14,1056,385,453,30,18
경기도연성,1490,2015,3,27,15,819,369,381,28,18
경기도연성,1490,2015,3,27,16,506,254,282,22,16
경기도연성,1490,2015,3,27,17,190,158,172,18,15
경기도연성,1490,2015,3,27,18,49,21,0,13,16
경기도연성,1490,2015,3,27,19,0,19,0,9,11
경기도연성,1490,2015,3,27,20,0,0,0,7,9
경기도연성,1490,2015,3,27,21,0,0,0,6,8
경기도연성,1490,2015,3,27,22,0,0,0,5,7
경기도연성,1490,2015,3,27,23,0,0,0,4,7
경기도연성,1490,2015,3,28,0,0,11,0,4,7
경기도연성,1490,2015,3,28,1,0,0,0,4,6
경기도연성,1490,2015,3,28,2,0,0,0,3,5
경기도연성,1490,2015,3,28,3,0,0,0,2,5
경기도연성,1490,2015,3,28,4,0,0,0,3,4
경기도연성,1490,2015,3,28,5,0,0,0,3,4
경기도연성,1490,2015,3,28,6,0,0,0,2,4
경기도연성,1490,2015,3,28,7,75,110,16,4,5
경기도연성,1490,2015,3,28,8,411,251,134,16,11
경기도연성,1490,2015,3,28,9,910,412,256,28,16
경기도연성,1490,2015,3,28,10,741,218,203,31,18
경기도연성,1490,2015,3,28,11,1100,433,388,35,21
경기도연성,1490,2015,3,28,12,1261,462,457,35,21
경기도연성,1490,2015,3,28,13,1221,474,467,35,20
경기도연성,1490,2015,3,28,14,1157,491,489,31,18
경기도연성,1490,2015,3,28,15,861,309,414,32,20
경기도연성,1490,2015,3,28,16,325,122,175,21,17
경기도연성,1490,2015,3,28,17,370,153,244,20,18
경기도연성,1490,2015,3,28,18,42,19,0,14,15
경기도연성,1490,2015,3,28,19,0,0,0,13,13
경기도연성,1490,2015,3,28,20,0,14,0,11,12
경기도연성,1490,2015,3,28,21,0,0,0,11,12
경기도연성,1490,2015,3,28,22,0,0,0,9,11
경기도연성,1490,2015,3,28,23,0,11,0,10,11
경기도연성,1490,2015,3,29,0,0,11,0,10,11
경기도연성,1490,2015,3,29,1,0,19,0,11,11
경기도연성,1490,2015,3,29,2,0,21,0,10,11
경기도연성,1490,2015,3,29,3,0,0,0,11,11
경기도연성,1490,2015,3,29,4,0,0,0,10,10
경기도연성,1490,2015,3,29,5,0,0,0,11,11
경기도연성,1490,2015,3,29,6,0,14,0,11,11
경기도연성,1490,2015,3,29,7,1,0,0,11,11
경기도연성,1490,2015,3,29,8,42,38,0,12,11
경기도연성,1490,2015,3,29,9,60,47,11,13,12
경기도연성,1490,2015,3,29,10,86,21,23,13,11
경기도연성,1490,2015,3,29,11,345,119,158,19,13
경기도연성,1490,2015,3,29,12,271,103,110,18,14
경기도연성,1490,2015,3,29,13,282,115,122,18,14
경기도연성,1490,2015,3,29,14,248,95,110,18,15
경기도연성,1490,2015,3,29,15,745,314,352,28,19
경기도연성,1490,2015,3,29,16,457,182,251,27,20
경기도연성,1490,2015,3,29,17,184,71,141,18,16
경기도연성,1490,2015,3,29,18,57,35,23,14,14
경기도연성,1490,2015,3,29,19,0,16,0,10,12
경기도연성,1490,2015,3,29,20,0,0,0,9,11
경기도연성,1490,2015,3,29,21,0,0,0,8,10
경기도연성,1490,2015,3,29,22,0,0,0,8,10
경기도연성,1490,2015,3,29,23,0,0,0,7,9
경기도연성,1490,2015,3,30,0,0,0,0,7,9
경기도연성,1490,2015,3,30,1,0,0,0,6,8
경기도연성,1490,2015,3,30,2,0,0,0,7,8
경기도연성,1490,2015,3,30,3,0,0,0,6,7
경기도연성,1490,2015,3,30,4,0,0,0,6,8
경기도연성,1490,2015,3,30,5,0,0,0,6,7
경기도연성,1490,2015,3,30,6,0,19,0,6,6
경기도연성,1490,2015,3,30,7,25,11,0,6,7
경기도연성,1490,2015,3,30,8,363,151,98,14,11
경기도연성,1490,2015,3,30,9,705,251,170,22,14
경기도연성,1490,2015,3,30,10,914,414,321,35,21
경기도연성,1490,2015,3,30,11,1129,479,419,40,24
경기도연성,1490,2015,3,30,12,1174,455,457,40,26
경기도연성,1490,2015,3,30,13,1129,491,472,40,26
경기도연성,1490,2015,3,30,14,1005,462,448,37,25
경기도연성,1490,2015,3,30,15,768,314,378,35,25
경기도연성,1490,2015,3,30,16,463,210,256,27,21
경기도연성,1490,2015,3,30,17,191,117,155,23,21
경기도연성,1490,2015,3,30,18,60,76,21,19,19
경기도연성,1490,2015,3,30,19,0,14,0,14,15
경기도연성,1490,2015,3,30,20,0,0,0,11,13
경기도연성,1490,2015,3,30,21,0,26,0,11,13
경기도연성,1490,2015,3,30,22,0,16,0,10,12
경기도연성,1490,2015,3,30,23,0,50,0,11,11
경기도연성,1490,2015,3,31,0,0,0,0,10,12
경기도연성,1490,2015,3,31,1,0,0,0,11,12
경기도연성,1490,2015,3,31,2,0,0,0,10,11
경기도연성,1490,2015,3,31,3,0,0,0,10,11
경기도연성,1490,2015,3,31,4,0,0,0,11,11
경기도연성,1490,2015,3,31,5,0,0,0,12,12
경기도연성,1490,2015,3,31,6,0,0,0,13,13
경기도연성,1490,2015,3,31,7,9,16,0,14,13
경기도연성,1490,2015,3,31,8,43,59,0,15,14
경기도연성,1490,2015,3,31,9,255,158,95,20,17
경기도연성,1490,2015,3,31,10,129,112,47,19,17
경기도연성,1490,2015,3,31,11,61,19,14,17,17
경기도연성,1490,2015,3,31,12,273,112,115,20,17
경기도연성,1490,2015,3,31,13,249,50,50,19,17
경기도연성,1490,2015,3,31,14,65,43,11,18,17
경기도연성,1490,2015,3,31,15,129,110,38,17,16
경기도연성,1490,2015,3,31,16,31,14,0,16,16
경기도연성,1490,2015,3,31,17,18,14,0,16,16
경기도연성,1490,2015,3,31,18,0,0,0,16,16
경기도연성,1490,2015,3,31,19,0,0,0,15,15
경기도연성,1490,2015,3,31,20,0,0,0,15,15
경기도연성,1490,2015,3,31,21,0,0,0,15,15
경기도연성,1490,2015,3,31,22,0,0,0,15,15
경기도연성,1490,2015,3,31,23,0,0,0,15,15
경기도연성,1490,2015,4,1,0,0,14,0,15,15
경기도연성,1490,2015,4,1,1,0,0,0,15,15
경기도연성,1490,2015,4,1,2,0,0,0,15,15
경기도연성,1490,2015,4,1,3,0,0,0,15,15
경기도연성,1490,2015,4,1,4,0,0,0,15,14
경기도연성,1490,2015,4,1,5,0,0,0,15,14
경기도연성,1490,2015,4,1,6,0,0,0,15,14
경기도연성,1490,2015,4,1,7,0,0,0,15,14
경기도연성,1490,2015,4,1,8,29,55,0,15,14
경기도연성,1490,2015,4,1,9,188,86,79,17,15
경기도연성,1490,2015,4,1,10,538,246,203,21,17
경기도연성,1490,2015,4,1,11,274,103,127,18,15
경기도연성,1490,2015,4,1,12,863,273,246,25,17
경기도연성,1490,2015,4,1,13,1255,553,505,27,19
경기도연성,1490,2015,4,1,14,1012,438,441,32,22
경기도연성,1490,2015,4,1,15,727,292,323,28,21
경기도연성,1490,2015,4,1,16,329,136,158,23,20
경기도연성,1490,2015,4,1,17,201,122,91,21,19
경기도연성,1490,2015,4,1,18,79,31,23,18,18
경기도연성,1490,2015,4,1,19,0,0,0,15,16
경기도연성,1490,2015,4,1,20,0,0,0,15,16
경기도연성,1490,2015,4,1,21,0,19,0,15,15
경기도연성,1490,2015,4,1,22,0,0,0,14,15
경기도연성,1490,2015,4,1,23,0,0,0,13,13
경기도연성,1490,2015,4,2,0,0,11,0,13,13
경기도연성,1490,2015,4,2,1,0,16,0,13,13
경기도연성,1490,2015,4,2,2,0,0,0,13,13
경기도연성,1490,2015,4,2,3,0,0,0,13,13
경기도연성,1490,2015,4,2,4,0,14,0,13,13
경기도연성,1490,2015,4,2,5,0,16,0,13,13
경기도연성,1490,2015,4,2,6,0,21,0,14,13
경기도연성,1490,2015,4,2,7,6,47,0,14,13
경기도연성,1490,2015,4,2,8,65,83,0,15,14
경기도연성,1490,2015,4,2,9,704,201,151,22,17
경기도연성,1490,2015,4,2,10,1114,474,352,25,19
경기도연성,1490,2015,4,2,11,344,186,124,21,18
경기도연성,1490,2015,4,2,12,1333,560,532,37,24
경기도연성,1490,2015,4,2,13,1207,548,546,31,24
경기도연성,1490,2015,4,2,14,435,182,203,29,23
경기도연성,1490,2015,4,2,15,266,129,165,21,21
경기도연성,1490,2015,4,2,16,69,57,16,22,21
경기도연성,1490,2015,4,2,17,0,0,0,21,20
경기도연성,1490,2015,4,2,18,0,0,0,21,21
경기도연성,1490,2015,4,2,19,0,11,0,19,20
경기도연성,1490,2015,4,2,20,0,0,0,20,20
경기도연성,1490,2015,4,2,21,0,0,0,19,19
경기도연성,1490,2015,4,2,22,0,0,0,19,19
경기도연성,1490,2015,4,2,23,0,0,0,19,19
경기도연성,1490,2015,4,3,0,0,16,0,17,17
경기도연성,1490,2015,4,3,1,0,0,0,14,13
경기도연성,1490,2015,4,3,2,0,0,0,13,13
경기도연성,1490,2015,4,3,3,0,0,0,12,12
경기도연성,1490,2015,4,3,4,0,0,0,11,11
경기도연성,1490,2015,4,3,5,0,0,0,10,10
경기도연성,1490,2015,4,3,6,0,0,0,10,10
경기도연성,1490,2015,4,3,7,0,0,0,10,10
경기도연성,1490,2015,4,3,8,35,47,0,11,10
경기도연성,1490,2015,4,3,9,100,69,11,13,11
경기도연성,1490,2015,4,3,10,172,76,50,15,12
경기도연성,1490,2015,4,3,11,284,98,95,19,15
경기도연성,1490,2015,4,3,12,187,71,79,20,16
경기도연성,1490,2015,4,3,13,422,141,163,24,18
경기도연성,1490,2015,4,3,14,118,62,45,18,15
경기도연성,1490,2015,4,3,15,300,148,167,23,18
경기도연성,1490,2015,4,3,16,228,100,122,24,17
경기도연성,1490,2015,4,3,17,165,76,95,19,18
경기도연성,1490,2015,4,3,18,96,50,38,16,15
경기도연성,1490,2015,4,3,19,0,0,0,11,13
경기도연성,1490,2015,4,3,20,0,0,0,10,11
경기도연성,1490,2015,4,3,21,0,16,0,10,11
경기도연성,1490,2015,4,3,22,0,0,0,10,11
경기도연성,1490,2015,4,3,23,0,0,0,12,12
경기도연성,1490,2015,4,4,0,0,0,0,11,11
경기도연성,1490,2015,4,4,1,0,0,0,11,11
경기도연성,1490,2015,4,4,2,0,0,0,13,14
경기도연성,1490,2015,4,4,3,0,0,0,14,14
경기도연성,1490,2015,4,4,4,0,0,0,14,14
경기도연성,1490,2015,4,4,5,0,16,0,14,14
경기도연성,1490,2015,4,4,6,0,0,0,12,13
경기도연성,1490,2015,4,4,7,121,107,35,15,13
경기도연성,1490,2015,4,4,8,325,122,105,16,14
경기도연성,1490,2015,4,4,9,884,402,304,23,17
경기도연성,1490,2015,4,4,10,1201,503,388,28,19
경기도연성,1490,2015,4,4,11,1130,489,438,27,19
경기도연성,1490,2015,4,4,12,1019,484,455,31,21
경기도연성,1490,2015,4,4,13,891,419,409,29,22
경기도연성,1490,2015,4,4,14,432,141,203,25,21
경기도연성,1490,2015,4,4,15,163,71,83,25,21
경기도연성,1490,2015,4,4,16,100,55,23,18,18
경기도연성,1490,2015,4,4,17,49,33,0,19,18
경기도연성,1490,2015,4,4,18,0,0,0,16,17
경기도연성,1490,2015,4,4,19,0,0,0,15,15
경기도연성,1490,2015,4,4,20,0,0,0,14,15
경기도연성,1490,2015,4,4,21,0,0,0,14,14
경기도연성,1490,2015,4,4,22,0,0,0,15,15
경기도연성,1490,2015,4,4,23,0,0,0,15,15
경기도연성,1490,2015,4,5,0,0,0,0,15,15
경기도연성,1490,2015,4,5,1,0,0,0,15,15
경기도연성,1490,2015,4,5,2,0,16,0,14,14
경기도연성,1490,2015,4,5,3,0,16,0,14,14
경기도연성,1490,2015,4,5,4,0,11,0,14,14
경기도연성,1490,2015,4,5,5,0,0,0,14,14
경기도연성,1490,2015,4,5,6,0,0,0,14,13
경기도연성,1490,2015,4,5,7,13,23,0,14,13
경기도연성,1490,2015,4,5,8,35,19,0,15,14
경기도연성,1490,2015,4,5,9,49,64,0,14,14
경기도연성,1490,2015,4,5,10,86,88,11,14,13
경기도연성,1490,2015,4,5,11,214,115,79,14,13
경기도연성,1490,2015,4,5,12,182,127,55,15,14
경기도연성,1490,2015,4,5,13,55,16,0,15,14
경기도연성,1490,2015,4,5,14,172,100,50,15,13
경기도연성,1490,2015,4,5,15,81,40,16,15,14
경기도연성,1490,2015,4,5,16,51,19,0,15,14
경기도연성,1490,2015,4,5,17,51,31,0,14,13
경기도연성,1490,2015,4,5,18,19,28,0,14,13
경기도연성,1490,2015,4,5,19,0,0,0,13,13
경기도연성,1490,2015,4,5,20,0,21,0,13,13
경기도연성,1490,2015,4,5,21,0,0,0,13,13
경기도연성,1490,2015,4,5,22,0,0,0,13,13
경기도연성,1490,2015,4,5,23,0,0,0,12,12
경기도연성,1490,2015,4,6,0,0,0,0,12,12
경기도연성,1490,2015,4,6,1,0,0,0,12,12
경기도연성,1490,2015,4,6,2,0,0,0,11,12
경기도연성,1490,2015,4,6,3,0,26,0,12,12
경기도연성,1490,2015,4,6,4,0,0,0,11,11
경기도연성,1490,2015,4,6,5,0,0,0,11,11
경기도연성,1490,2015,4,6,6,0,0,0,11,11
경기도연성,1490,2015,4,6,7,55,50,0,12,12
경기도연성,1490,2015,4,6,8,86,43,11,13,13
경기도연성,1490,2015,4,6,9,164,131,69,14,13
경기도연성,1490,2015,4,6,10,364,136,146,19,15
경기도연성,1490,2015,4,6,11,825,366,381,25,18
경기도연성,1490,2015,4,6,12,434,244,201,21,17
경기도연성,1490,2015,4,6,13,510,191,218,22,17
경기도연성,1490,2015,4,6,14,1087,400,448,28,18
경기도연성,1490,2015,4,6,15,307,79,158,20,16
경기도연성,1490,2015,4,6,16,249,117,136,17,15
경기도연성,1490,2015,4,6,17,137,59,79,16,14
경기도연성,1490,2015,4,6,18,45,81,0,14,13
경기도연성,1490,2015,4,6,19,0,0,0,12,13
경기도연성,1490,2015,4,6,20,0,21,0,11,12
경기도연성,1490,2015,4,6,21,0,0,0,10,11
경기도연성,1490,2015,4,6,22,0,0,0,10,11
경기도연성,1490,2015,4,6,23,0,0,0,10,10
경기도연성,1490,2015,4,7,0,0,0,0,9,10
경기도연성,1490,2015,4,7,1,0,0,0,9,10
경기도연성,1490,2015,4,7,2,0,0,0,9,10
경기도연성,1490,2015,4,7,3,0,0,0,8,9
경기도연성,1490,2015,4,7,4,0,28,0,8,9
경기도연성,1490,2015,4,7,5,0,19,0,8,9
경기도연성,1490,2015,4,7,6,0,16,0,7,8
경기도연성,1490,2015,4,7,7,67,31,21,8,9
경기도연성,1490,2015,4,7,8,206,86,76,17,12
경기도연성,1490,2015,4,7,9,587,165,201,25,17
경기도연성,1490,2015,4,7,10,304,112,165,22,16
경기도연성,1490,2015,4,7,11,252,143,141,20,15
경기도연성,1490,2015,4,7,12,235,143,136,22,15
경기도연성,1490,2015,4,7,13,469,160,280,24,16
경기도연성,1490,2015,4,7,14,308,184,198,19,15
경기도연성,1490,2015,4,7,15,153,103,81,17,14
경기도연성,1490,2015,4,7,16,351,146,227,17,14
경기도연성,1490,2015,4,7,17,151,71,88,15,14
경기도연성,1490,2015,4,7,18,78,95,33,13,13
경기도연성,1490,2015,4,7,19,0,0,0,11,12
경기도연성,1490,2015,4,7,20,0,16,0,11,11
경기도연성,1490,2015,4,7,21,0,0,0,11,12
경기도연성,1490,2015,4,7,22,0,16,0,11,11
경기도연성,1490,2015,4,7,23,0,16,0,10,11
경기도연성,1490,2015,4,8,0,0,0,0,9,10
경기도연성,1490,2015,4,8,1,0,0,0,8,9
경기도연성,1490,2015,4,8,2,0,14,0,8,9
경기도연성,1490,2015,4,8,3,0,0,0,7,8
경기도연성,1490,2015,4,8,4,0,21,0,7,8
경기도연성,1490,2015,4,8,5,0,0,0,7,7
경기도연성,1490,2015,4,8,6,0,0,0,6,7
경기도연성,1490,2015,4,8,7,98,100,26,7,7
경기도연성,1490,2015,4,8,8,301,246,172,13,10
경기도연성,1490,2015,4,8,9,894,369,354,23,14
경기도연성,1490,2015,4,8,10,286,146,134,21,14
경기도연성,1490,2015,4,8,11,450,189,254,19,14
경기도연성,1490,2015,4,8,12,545,182,294,22,16
경기도연성,1490,2015,4,8,13,1004,373,484,21,16
경기도연성,1490,2015,4,8,14,1088,457,680,23,16
경기도연성,1490,2015,4,8,15,830,350,580,23,17
경기도연성,1490,2015,4,8,16,532,191,402,23,17
경기도연성,1490,2015,4,8,17,208,151,230,17,15
경기도연성,1490,2015,4,8,18,70,31,45,14,14
경기도연성,1490,2015,4,8,19,0,28,0,10,12
경기도연성,1490,2015,4,8,20,0,0,0,8,10
경기도연성,1490,2015,4,8,21,0,0,0,7,9
경기도연성,1490,2015,4,8,22,0,0,0,8,9
경기도연성,1490,2015,4,8,23,0,0,0,6,8
경기도연성,1490,2015,4,9,0,0,16,0,5,7
경기도연성,1490,2015,4,9,1,0,14,0,6,8
경기도연성,1490,2015,4,9,2,0,11,0,6,7
경기도연성,1490,2015,4,9,3,0,16,0,6,8
경기도연성,1490,2015,4,9,4,0,0,0,5,6
경기도연성,1490,2015,4,9,5,0,0,0,5,7
경기도연성,1490,2015,4,9,6,0,0,0,5,6
경기도연성,1490,2015,4,9,7,94,50,31,6,7
경기도연성,1490,2015,4,9,8,281,93,122,14,11
경기도연성,1490,2015,4,9,9,644,261,304,25,16
경기도연성,1490,2015,4,9,10,947,400,453,31,19
경기도연성,1490,2015,4,9,11,1301,584,640,39,22
경기도연성,1490,2015,4,9,12,1210,381,503,33,18
경기도연성,1490,2015,4,9,13,401,158,203,27,17
경기도연성,1490,2015,4,9,14,973,409,584,29,18
경기도연성,1490,2015,4,9,15,769,306,496,26,18
경기도연성,1490,2015,4,9,16,482,179,385,23,17
경기도연성,1490,2015,4,9,17,210,103,249,18,16
경기도연성,1490,2015,4,9,18,73,95,33,15,16
경기도연성,1490,2015,4,9,19,0,14,0,11,13
경기도연성,1490,2015,4,9,20,0,0,0,9,11
경기도연성,1490,2015,4,9,21,0,23,0,8,10
경기도연성,1490,2015,4,9,22,0,0,0,7,9
경기도연성,1490,2015,4,9,23,0,23,0,6,8
경기도연성,1490,2015,4,10,0,0,0,0,6,8
경기도연성,1490,2015,4,10,1,0,0,0,5,8
경기도연성,1490,2015,4,10,2,0,16,0,5,7
경기도연성,1490,2015,4,10,3,0,0,0,5,7
경기도연성,1490,2015,4,10,4,0,0,0,5,7
경기도연성,1490,2015,4,10,5,0,0,0,5,6
경기도연성,1490,2015,4,10,6,0,0,0,4,6
경기도연성,1490,2015,4,10,7,123,74,40,9,8
경기도연성,1490,2015,4,10,8,505,203,198,17,12
경기도연성,1490,2015,4,10,9,819,385,357,26,16
경기도연성,1490,2015,4,10,10,1087,453,501,27,18
경기도연성,1490,2015,4,10,11,1244,484,613,31,19
경기도연성,1490,2015,4,10,12,1297,558,683,31,20
경기도연성,1490,2015,4,10,13,1254,489,697,29,20
경기도연성,1490,2015,4,10,14,923,414,618,31,21
경기도연성,1490,2015,4,10,15,799,330,534,31,22
경기도연성,1490,2015,4,10,16,489,208,400,24,19
경기도연성,1490,2015,4,10,17,186,95,256,19,17
경기도연성,1490,2015,4,10,18,62,43,26,16,17
경기도연성,1490,2015,4,10,19,0,0,0,13,14
경기도연성,1490,2015,4,10,20,0,0,0,10,12
경기도연성,1490,2015,4,10,21,0,0,0,9,11
경기도연성,1490,2015,4,10,22,0,0,0,8,11
경기도연성,1490,2015,4,10,23,0,0,0,8,11
경기도연성,1490,2015,4,11,0,0,0,0,8,10
경기도연성,1490,2015,4,11,1,0,0,0,7,9
경기도연성,1490,2015,4,11,2,0,26,0,7,9
경기도연성,1490,2015,4,11,3,0,0,0,6,8
경기도연성,1490,2015,4,11,4,0,38,0,6,8
경기도연성,1490,2015,4,11,5,0,26,0,6,8
경기도연성,1490,2015,4,11,6,0,0,0,5,8
경기도연성,1490,2015,4,11,7,121,100,50,9,9
경기도연성,1490,2015,4,11,8,545,186,208,22,16
경기도연성,1490,2015,4,11,9,876,361,366,31,19
경기도연성,1490,2015,4,11,10,1071,498,496,37,22
경기도연성,1490,2015,4,11,11,1167,510,584,37,21
경기도연성,1490,2015,4,11,12,1217,467,644,37,23
경기도연성,1490,2015,4,11,13,1140,525,649,35,22
경기도연성,1490,2015,4,11,14,1059,455,630,34,22
경기도연성,1490,2015,4,11,15,825,299,546,31,22
경기도연성,1490,2015,4,11,16,508,203,402,26,21
경기도연성,1490,2015,4,11,17,198,148,254,22,20
경기도연성,1490,2015,4,11,18,79,23,50,18,19
경기도연성,1490,2015,4,11,19,0,0,0,15,16
경기도연성,1490,2015,4,11,20,0,0,0,15,16
경기도연성,1490,2015,4,11,21,0,0,0,13,15
경기도연성,1490,2015,4,11,22,0,0,0,12,13
경기도연성,1490,2015,4,11,23,0,0,0,10,12
경기도연성,1490,2015,4,12,0,0,0,0,10,11
경기도연성,1490,2015,4,12,1,0,0,0,9,11
경기도연성,1490,2015,4,12,2,0,26,0,8,11
경기도연성,1490,2015,4,12,3,0,0,0,9,11
경기도연성,1490,2015,4,12,4,0,14,0,9,11
경기도연성,1490,2015,4,12,5,0,0,0,9,10
경기도연성,1490,2015,4,12,6,0,0,0,9,10
경기도연성,1490,2015,4,12,7,98,50,40,11,10
경기도연성,1490,2015,4,12,8,280,122,129,16,14
경기도연성,1490,2015,4,12,9,601,220,306,24,18
경기도연성,1490,2015,4,12,10,881,376,450,28,21
경기도연성,1490,2015,4,12,11,814,330,419,28,22
경기도연성,1490,2015,4,12,12,707,304,405,31,24
경기도연성,1490,2015,4,12,13,545,230,340,25,21
경기도연성,1490,2015,4,12,14,542,232,345,26,22
경기도연성,1490,2015,4,12,15,316,177,194,24,22
경기도연성,1490,2015,4,12,16,311,119,198,24,22
경기도연성,1490,2015,4,12,17,190,69,110,23,21
경기도연성,1490,2015,4,12,18,36,76,11,20,20
경기도연성,1490,2015,4,12,19,0,0,0,18,19
경기도연성,1490,2015,4,12,20,0,0,0,17,18
경기도연성,1490,2015,4,12,21,0,0,0,17,18
경기도연성,1490,2015,4,12,22,0,0,0,16,17
경기도연성,1490,2015,4,12,23,0,0,0,16,17
경기도연성,1490,2015,4,13,0,0,33,0,15,16
경기도연성,1490,2015,4,13,1,0,14,0,15,15
경기도연성,1490,2015,4,13,2,0,0,0,15,15
경기도연성,1490,2015,4,13,3,0,14,0,14,14
경기도연성,1490,2015,4,13,4,0,0,0,14,14
경기도연성,1490,2015,4,13,5,0,0,0,14,14
경기도연성,1490,2015,4,13,6,0,0,0,14,14
경기도연성,1490,2015,4,13,7,115,55,45,15,14
경기도연성,1490,2015,4,13,8,347,127,122,17,15
경기도연성,1490,2015,4,13,9,412,167,213,18,15
경기도연성,1490,2015,4,13,10,531,201,287,20,17
경기도연성,1490,2015,4,13,11,805,297,357,25,18
경기도연성,1490,2015,4,13,12,1048,321,472,26,20
경기도연성,1490,2015,4,13,13,441,163,266,23,19
경기도연성,1490,2015,4,13,14,231,86,131,22,19
경기도연성,1490,2015,4,13,15,307,117,172,21,19
경기도연성,1490,2015,4,13,16,121,52,52,18,17
경기도연성,1490,2015,4,13,17,72,26,21,14,15
경기도연성,1490,2015,4,13,18,43,23,0,13,14
경기도연성,1490,2015,4,13,19,0,0,0,12,13
경기도연성,1490,2015,4,13,20,0,0,0,12,12
경기도연성,1490,2015,4,13,21,0,0,0,11,11
